OT,schedule_day
MRI,4
MRI,4
MRI,7
MRI,8
5,9
5,9
9,14
9,16
MRI,21
MRI,7
MRI,7
MRI,7
MRI,7
5,10
MRI,15
MRI,18
8,23
MRI,25
MRI,25
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,8
MRI,11
4,17
MRI,18
9,0
MRI,1
MRI,7
9,16
3,18
3,21
8,23
8,2
3,4
MRI,11
9,14
5,14
3,18
9,23
9,16
9,23
8,23
8,23
9,23
MRI,11
MRI,11
9,16
5,17
9,23
8,23
8,23
9,23
2,24
MRI,25
9,0
8,1
8,2
MRI,4
MRI,7
9,14
9,14
8,16
8,23
9,0
MRI,7
MRI,7
MRI,7
MRI,7
5,9
MRI,11
3,18
MRI,18
MRI,21
8,23
7,0
7,1
8,2
MRI,7
MRI,7
MRI,7
MRI,7
8,9
8,11
4,11
9,14
MRI,21
8,23
MRI,7
MRI,21
MRI,21
MRI,21
MRI,21
MRI,25
MRI,25
MRI,25
MRI,25
MRI,4
MRI,4
MRI,4
MRI,7
8,15
MRI,15
MRI,15
9,16
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
8,23
7,25
MRI,8
MRI,8
MRI,15
3,21
8,23
8,25
MRI,25
9,0
MRI,1
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,11
9,14
9,14
MRI,15
8,16
9,16
MRI,21
MRI,21
MRI,21
MRI,21
8,23
MRI,25
MRI,25
MRI,1
8,2
9,16
MRI,18
MRI,18
3,4
MRI,7
MRI,7
MRI,7
MRI,8
5,9
MRI,11
MRI,11
3,18
8,23
MRI,1
MRI,4
MRI,7
MRI,7
MRI,7
8,8
8,9
9,14
4,17
4,18
4,18
MRI,18
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,7
MRI,7
MRI,7
MRI,18
9,0
5,9
5,9
MRI,11
MRI,15
8,15
8,16
3,18
MRI,18
3,21
9,23
8,23
9,23
MRI,25
MRI,7
MRI,11
MRI,11
MRI,15
8,16
8,23
MRI,11
MRI,11
3,18
2,24
MRI,1
MRI,18
8,23
3,4
MRI,7
MRI,11
MRI,11
9,14
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,18
9,23
8,23
MRI,7
8,23
8,1
MRI,8
7,9
MRI,25
10,3
9,23
8,23
9,23
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
9,14
9,14
MRI,15
MRI,15
MRI,15
9,16
MRI,18
MRI,25
9,0
MRI,7
MRI,7
MRI,8
8,8
MRI,8
MRI,8
MRI,25
MRI,7
MRI,7
MRI,7
MRI,7
MRI,21
MRI,7
MRI,7
MRI,7
9,16
8,16
MRI,21
MRI,21
MRI,21
MRI,21
MRI,21
5,23
MRI,25
9,0
MRI,1
MRI,4
9,23
8,23
8,23
MRI,25
MRI,7
MRI,7
MRI,11
MRI,11
3,18
9,23
8,23
MRI,1
MRI,1
8,2
MRI,7
MRI,7
MRI,7
MRI,8
9,14
9,14
MRI,21
MRI,22
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
10,3
MRI,8
8,8
9,14
5,18
MRI,25
9,0
5,9
7,16
7,16
7,16
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
4,23
MRI,25
MRI,25
MRI,25
9,0
MRI,7
9,16
5,24
5,24
MRI,7
3,18
MRI,18
9,23
9,23
MRI,4
MRI,18
MRI,21
8,22
9,23
8,23
9,23
MRI,25
MRI,1
9,14
MRI,21
8,23
8,23
MRI,25
9,0
MRI,4
MRI,4
MRI,7
MRI,8
MRI,11
8,16
MRI,21
MRI,21
8,23
MRI,25
8,1
MRI,4
MRI,4
MRI,7
MRI,7
8,9
MRI,11
5,17
9,0
8,2
9,14
9,14
7,15
9,16
MRI,21
8,1
MRI,1
MRI,1
9,14
MRI,21
MRI,21
MRI,21
MRI,21
9,0
MRI,1
MRI,1
MRI,1
MRI,1
3,4
4,17
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
8,23
MRI,7
MRI,7
MRI,7
MRI,7
MRI,7
4,11
9,14
9,14
8,22
2,22
8,23
MRI,1
5,9
MRI,21
MRI,25
3,18
8,23
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,7
MRI,7
MRI,8
8,8
8,9
MRI,11
9,16
9,16
MRI,21
9,23
9,0
MRI,7
8,9
4,11
MRI,11
MRI,15
3,21
MRI,25
MRI,7
8,8
8,9
9,14
8,15
8,16
3,18
MRI,21
9,23
8,23
9,23
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
9,14
9,14
8,15
MRI,21
MRI,25
MRI,25
MRI,25
