OT,schedule_day
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
8,2
4,2
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
8,9
4,10
2,10
4,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,18
3,21
9,21
MRI,21
MRI,21
MRI,21
MRI,21
5,22
3,22
3,22
3,22
2,22
2,22
9,23
9,23
5,23
8,25
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
8,2
4,3
4,4
4,4
MRI,4
MRI,4
MRI,4
5,7
MRI,7
MRI,8
8,9
4,10
2,10
4,11
4,11
MRI,11
MRI,11
MRI,11
8,16
3,18
MRI,18
MRI,18
MRI,21
5,22
2,22
2,22
8,23
MRI,25
MRI,25
MRI,1
8,2
4,3
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
8,9
9,9
4,10
4,11
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
MRI,22
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,1
MRI,1
8,2
4,2
4,3
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
2,22
2,22
9,23
8,23
MRI,25
8,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,7
8,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
8,16
3,18
2,22
2,22
8,23
3,0
3,1
MRI,1
MRI,1
MRI,1
MRI,1
3,1
8,2
3,2
3,2
MRI,4
MRI,4
MRI,7
MRI,7
8,8
MRI,8
MRI,8
MRI,8
9,9
4,11
8,11
MRI,11
8,15
MRI,15
8,16
7,16
3,18
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
2,22
2,22
9,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
7,16
4,18
4,18
4,18
4,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
2,22
2,22
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
4,2
4,3
4,4
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
2,8
MRI,8
8,9
2,10
4,11
4,11
MRI,11
MRI,11
MRI,11
8,15
8,16
3,21
2,22
2,22
8,23
8,25
8,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,2
4,3
4,4
4,4
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
8,9
8,9
4,10
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
MRI,18
MRI,21
MRI,21
MRI,21
9,23
8,23
MRI,25
MRI,1
8,2
4,2
4,3
MRI,7
MRI,8
8,9
4,10
4,11
MRI,11
MRI,15
MRI,15
5,18
5,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
2,22
2,22
8,23
8,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,2
4,3
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
5,8
5,8
5,8
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
MRI,21
2,22
2,22
9,23
8,23
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
9,2
8,2
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
MRI,8
2,10
4,11
8,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
MRI,21
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
4,11
MRI,11
MRI,11
MRI,11
MRI,15
8,16
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
9,23
8,23
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,2
4,3
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
MRI,18
MRI,21
8,23
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,8
MRI,8
MRI,8
9,9
4,10
4,11
4,11
MRI,11
8,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
MRI,25
MRI,1
8,2
4,4
3,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,11
MRI,15
5,16
MRI,18
MRI,21
2,22
2,22
9,23
8,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
9,9
4,11
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
3,0
MRI,1
MRI,1
MRI,1
MRI,1
4,4
4,4
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
8,9
4,10
4,11
MRI,15
3,15
9,16
8,16
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
8,23
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,3
MRI,7
MRI,8
9,9
2,10
4,11
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
9,23
MRI,25
MRI,1
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
8,9
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
8,16
MRI,18
MRI,18
MRI,18
3,21
MRI,21
MRI,21
MRI,21
MRI,21
2,22
2,22
9,23
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,4
4,4
MRI,7
9,9
MRI,11
9,23
MRI,1
MRI,1
MRI,1
MRI,1
4,3
4,4
4,4
MRI,4
MRI,4
MRI,7
4,11
MRI,11
2,22
2,22
8,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,4
MRI,7
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
2,22
2,22
9,23
9,23
8,23
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
8,9
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
9,23
9,23
8,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,21
MRI,21
MRI,1
8,2
4,2
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
8,9
2,10
8,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,21
MRI,21
MRI,21
2,22
2,22
8,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,2
4,3
MRI,4
MRI,4
MRI,7
8,9
9,9
MRI,15
MRI,15
8,16
MRI,21
2,22
2,22
8,23
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,3
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
8,9
2,10
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
8,23
MRI,1
MRI,1
MRI,1
MRI,1
4,3
4,4
4,4
9,9
4,11
MRI,15
MRI,15
8,16
MRI,18
MRI,21
MRI,21
2,22
2,22
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,8
8,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
9,16
MRI,21
2,22
2,22
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,21
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
4,10
4,11
MRI,11
3,15
MRI,15
MRI,15
3,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
2,22
2,22
9,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,11
MRI,11
MRI,11
8,15
MRI,15
MRI,15
MRI,15
8,16
MRI,21
MRI,21
2,22
2,22
9,23
9,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,3
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
8,23
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
8,15
MRI,15
8,16
MRI,18
MRI,21
2,22
2,22
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
9,9
2,10
4,11
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
8,23
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,18
MRI,22
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
4,4
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,8
MRI,8
MRI,8
8,9
MRI,15
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
9,23
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
9,9
4,11
8,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,21
MRI,22
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
9,2
4,4
4,4
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
2,22
2,22
8,23
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
8,9
MRI,11
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,23
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
4,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
9,23
9,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
8,2
4,4
4,4
4,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
8,23
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
4,3
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
2,10
4,11
4,11
MRI,11
MRI,11
MRI,11
8,16
MRI,18
8,23
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,7
MRI,7
4,11
MRI,11
MRI,18
MRI,21
MRI,25
MRI,25
MRI,25
MRI,25
4,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,8
8,9
8,9
4,10
4,11
MRI,11
8,16
8,23
MRI,1
8,2
4,3
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
2,10
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
8,16
MRI,18
MRI,21
MRI,21
MRI,21
2,22
2,22
8,2
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
MRI,8
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
MRI,21
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
8,2
4,3
4,4
4,4
4,4
MRI,4
MRI,4
MRI,4
8,9
4,11
MRI,11
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
9,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
2,22
2,22
8,23
MRI,25
MRI,1
MRI,1
MRI,1
4,4
4,4
4,4
MRI,4
MRI,4
MRI,7
MRI,7
4,11
MRI,11
8,16
MRI,18
MRI,21
2,22
2,22
9,23
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
8,9
2,10
4,11
8,11
MRI,11
MRI,11
MRI,11
MRI,15
5,16
8,16
5,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
9,9
2,10
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
8,9
4,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
MRI,22
MRI,22
2,22
2,22
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
8,2
4,4
4,4
4,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,15
MRI,21
9,23
9,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
2,10
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,3
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,7
8,9
9,9
MRI,11
MRI,11
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
2,22
2,22
9,23
8,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,11
MRI,15
3,21
MRI,21
MRI,21
MRI,21
5,22
3,22
3,22
3,22
2,22
2,22
8,2
4,3
4,4
4,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
4,11
4,11
MRI,11
MRI,11
MRI,11
8,16
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
4,2
4,3
4,4
4,4
4,4
4,4
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
2,10
4,11
MRI,11
8,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
4,18
4,18
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,22
8,23
MRI,1
MRI,1
MRI,1
MRI,1
4,4
4,4
4,4
4,4
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
8,16
8,23
MRI,1
8,2
MRI,7
MRI,8
2,8
8,11
8,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
9,23
9,23
MRI,25
MRI,25
MRI,25
8,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,4
4,4
MRI,7
8,9
7,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,3
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,21
8,22
MRI,22
MRI,22
2,22
2,22
8,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
4,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
8,9
MRI,11
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
8,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
2,22
2,22
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
4,3
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
4,10
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
2,22
2,22
9,23
9,23
5,23
5,23
8,23
8,25
MRI,25
MRI,25
MRI,25
MRI,25
8,1
8,1
MRI,1
MRI,1
MRI,1
MRI,1
10,2
4,2
4,3
MRI,4
7,4
MRI,7
MRI,7
MRI,7
8,9
5,11
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
MRI,18
MRI,18
2,22
2,22
8,23
