OT,schedule_day
MRI,1
MRI,1
9,2
9,2
MRI,4
MRI,4
4,9
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
9,0
MRI,1
9,2
9,2
MRI,7
MRI,7
4,9
MRI,11
MRI,18
4,25
MRI,25
4,25
4,25
MRI,15
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
4,23
MRI,25
MRI,25
9,2
9,2
9,14
MRI,1
MRI,1
MRI,1
MRI,7
4,11
MRI,21
7,22
MRI,4
MRI,7
MRI,8
3,15
3,15
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,21
9,23
MRI,25
MRI,1
8,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
MRI,15
MRI,15
MRI,15
MRI,21
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
9,2
MRI,4
MRI,4
9,23
MRI,1
MRI,7
MRI,7
MRI,7
MRI,8
MRI,11
MRI,11
MRI,4
MRI,7
MRI,7
4,11
MRI,11
MRI,11
MRI,11
MRI,11
3,15
3,15
9,2
9,2
MRI,7
MRI,8
MRI,18
9,2
MRI,18
9,2
MRI,4
MRI,4
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
4,23
4,25
4,25
4,25
MRI,8
MRI,8
4,9
MRI,18
MRI,25
9,23
MRI,25
4,25
4,25
4,25
4,2
4,2
MRI,21
9,2
9,2
MRI,21
9,2
9,2
MRI,4
MRI,7
MRI,7
MRI,7
8,9
MRI,21
MRI,21
MRI,21
MRI,21
MRI,8
MRI,21
MRI,21
MRI,21
MRI,21
MRI,21
MRI,18
MRI,25
MRI,11
9,14
9,23
MRI,25
MRI,25
MRI,1
9,2
MRI,4
MRI,25
MRI,4
MRI,4
MRI,4
MRI,4
3,7
MRI,7
8,9
4,11
4,11
MRI,11
MRI,11
MRI,11
MRI,18
MRI,21
9,23
MRI,1
MRI,1
MRI,1
MRI,1
9,2
MRI,21
9,23
MRI,4
3,15
MRI,15
MRI,15
MRI,15
3,15
9,23
MRI,25
MRI,7
MRI,11
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,7
MRI,11
MRI,11
MRI,11
MRI,11
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
9,2
MRI,4
MRI,18
MRI,18
MRI,21
9,2
9,2
MRI,4
MRI,18
MRI,18
MRI,18
MRI,4
4,11
MRI,11
MRI,11
MRI,11
MRI,21
MRI,21
MRI,21
MRI,21
9,23
8,23
7,23
4,24
MRI,1
9,2
MRI,11
MRI,21
MRI,21
9,23
MRI,25
MRI,25
MRI,25
MRI,4
MRI,11
9,23
MRI,7
MRI,7
MRI,7
8,9
8,9
MRI,7
MRI,21
MRI,21
MRI,21
MRI,21
MRI,7
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,11
MRI,11
MRI,11
MRI,15
MRI,21
9,0
MRI,1
9,2
MRI,18
MRI,18
MRI,18
MRI,22
3,22
3,22
3,22
9,23
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
4,11
4,24
4,25
4,25
MRI,25
MRI,25
MRI,25
4,25
4,25
4,25
MRI,1
8,2
7,2
MRI,4
MRI,7
MRI,7
MRI,18
MRI,18
3,4
4,10
MRI,1
9,2
MRI,4
MRI,4
MRI,4
MRI,15
MRI,1
MRI,18
MRI,21
